Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME
2020-12-30,23.675,24.9,23.55,24.9,38608
2020-12-31,23.675,24.13,23.18,23.8,33625
2021-01-01,23.675,24.13,23.18,23.8,33625
2021-01-04,26.275,27.35,23.15,23.4,114915
2021-01-05,25.325,27.45,24.95,26.5,70615
2021-01-06,25.125,26.45,23.2,25.5,125808
2021-01-07,23.225,24.63,22.95,24.6,66966
2021-01-08,22.775,23.77,22.55,23.2,72110
2021-01-11,24.475,24.81,22.8,22.8,74000
2021-01-12,23.325,24.8,23.3,24.3,59030
2021-01-13,22.675,23.96,22.5,23.5,51571
2021-01-14,23.175,23.3,22.27,22.75,46149
2021-01-15,23.775,25.2,23,23.1,80156
2021-01-18,23.775,25.2,23,23.1,80156
2021-01-19,23.225,24.55,22.55,24.3,67417
2021-01-20,22.59,23,22.2,22.9,908
2021-01-21,24.525,25.2,24.5,24.81,55382
2021-01-22,24.875,25.88,24.6,24.6,49495
2021-01-25,25.9535,27.1,24.35,25,106054
2021-01-26,25.4095,26.47,24.95,25.9,77438
2021-01-27,31.5342,36.15,25.25,25.35,250836
2021-01-28,30.3946,34.35,28.85,32.7,176765
2021-01-29,32.3859,34.1,29.6,30.4,167924
2021-02-01,30.3302,34.55,30.07,33.05,98522
2021-02-02,27.5781,30.8,27.15,30.6,94849
2021-02-03,25.7794,27.54,25.25,27.45,71870
2021-02-04,24.2274,26.4,24.1,25.53,70683
2021-02-05,24.0993,24.9,24.05,24.35,54569
2021-02-08,23.8379,24.45,23.74,24.05,49833
2021-02-09,23.7021,24.5,23.45,23.85,49494
2021-02-10,23.7413,25.15,23.4,23.8,76042
2021-02-11,22.71,24.35,22.65,23.75,63193
2021-02-12,21.3594,23.75,21.3,23,58223
2021-02-15,21.3594,23.75,21.3,23,58223
2021-02-16,21.2418,22.5,21.13,21.4,79801
2021-02-17,22.81,22.1,20.8,21.5,2564
2021-02-18,25.8017,26.75,25.5,25.75,78541
2021-02-19,24.7988,26.55,24.54,25.85,89167
2021-02-22,25.9031,26.33,24.6,24.8,83594
2021-02-23,24.748,27.55,24.7,25.55,118653
2021-02-24,23.7595,26,23.7,25,81355
2021-02-25,28.215,29,23.78,24,180915
2021-02-26,26.7444,29.35,26.13,28.3,154225
2021-03-01,24.6158,27,24.2,26.75,83543
2021-03-02,24.765,25.15,24.11,24.5,73835
2021-03-03,26.1275,26.4,23.65,24.75,107108
2021-03-04,27.521,29.25,25.19,26.2,139979
2021-03-05,25.0507,28.55,24.9,27.3,114357
2021-03-08,25.3667,26.65,24.35,24.9,90585
2021-03-09,23.9726,25.55,23.6,25.4,73758
2021-03-10,23.5048,24.25,23.05,23.95,84327
2021-03-11,22.8882,23.65,22.65,23.42,57704
2021-03-12,21.9778,23.81,21.93,23,68903
2021-03-15,20.1006,22.24,20.05,22.05,62749
2021-03-16,19.9204,20.6,19.55,20.42,64296
2021-03-17,20.8,20.7,19.8,19.8,1841
2021-03-18,24.3001,24.55,22.75,23.15,101036
2021-03-19,23.315,24.81,23.2,24.15,78524
2021-03-22,21.731,23.85,21.55,23.6,64863
2021-03-23,22.833,23.3,21.75,21.8,82415
2021-03-24,22.9775,23.1,21.85,22.6,79259
2021-03-25,22.3056,24.5,22.15,22.9,118600
2021-03-26,21.3859,22.9,21.1,22.3,114320
2021-03-29,22.0032,22.7,21.45,21.55,92895
2021-03-30,21.0321,22.35,20.97,21.9,59033
2021-03-31,20.734,21.35,20.37,21.1,73334
2021-04-01,20.0824,20.8,19.8,20.7,66847
2021-04-02,20.0824,20.8,19.8,20.7,66847
2021-04-05,19.5423,19.9,19.3,19.9,50455
2021-04-06,19.561,19.85,19.15,19.48,56468
2021-04-07,18.986,19.7,18.85,19.65,53510
2021-04-08,18.4887,18.91,18.25,18.9,69781
2021-04-09,18.1505,18.83,18,18.4,48825
2021-04-12,18.0039,18.85,17.95,18.35,62689
2021-04-13,17.6781,18.48,17.55,18.05,68554
2021-04-14,18.0989,18.3,17.45,17.75,80259
2021-04-15,17.1523,18,17.07,17.95,51424
2021-04-16,17.0019,17.4,16.85,17.15,52450
2021-04-19,17.657,18.51,17.1,17.2,78820
2021-04-20,18.6526,19.3,17.41,17.7,72235
2021-04-21,19.28,19.2,18,18.9,1337
2021-04-22,21.1658,21.65,19.85,20.2,122083
2021-04-23,20.4318,21.15,19.9,21.05,76643
2021-04-26,20.2051,20.55,20.1,20.4,43368
2021-04-27,19.7093,20.45,19.65,20.25,60405
2021-04-28,19.6632,20,19.5,19.83,51869
2021-04-29,19.5684,20.4,19.2,19.65,68946
2021-04-30,20.438,20.7,19.65,19.65,79803
2021-05-03,19.7324,20.55,19.65,20.45,58640
2021-05-04,20.5493,22,19.6,19.75,119682
2021-05-05,19.9784,20.85,19.5,20.75,72908
2021-05-06,19.6892,21.1,19.56,20.1,74915
2021-05-07,18.2917,19.95,18.2,19.8,69508
2021-05-10,19.4819,19.93,18,18.35,92910
2021-05-11,21.2388,22.1,19.5,19.78,167233
2021-05-12,25.9725,27.15,21.2,21.7,176398
2021-05-13,22.6932,27.03,22.12,26.25,115389
2021-05-14,19.1312,22.9,18.89,22.75,88727
2021-05-17,19.9063,21.35,18.95,19.25,74616
2021-05-18,21.1438,21.9,18.79,19.7,61755
2021-05-19,25.21,25.35,21.6,21.6,2686
2021-05-20,22.1031,24,21.85,23.65,83911
2021-05-21,21.8453,22.2,21.4,22.2,54665
2021-05-24,20.7569,22.25,20.5,22.05,50717
2021-05-25,20.7012,21.15,20.5,20.85,51627
2021-05-26,19.6232,20.65,19.58,20.65,54556
2021-05-27,18.5669,20.1,18.5,19.6,61748
2021-05-28,19.1343,19.2,18.45,18.6,59302
2021-05-31,19.1343,19.2,18.45,18.6,59302
2021-06-01,19.5551,19.65,18.45,18.95,64369
2021-06-02,18.9248,19.61,18.65,19.4,49061
2021-06-03,19.2865,20,18.92,19,60776
2021-06-04,18.1246,19.71,17.95,19.35,65103
2021-06-07,17.6359,18.55,17.6,18.29,36026
2021-06-08,17.9012,18.46,17.5,17.75,47971
2021-06-09,18.3797,18.5,17.62,18,49706
2021-06-10,16.9031,18.65,16.85,18.35,63753
2021-06-11,16.5505,17.05,16.07,17.03,51231
2021-06-14,16.4514,17.08,16.05,16.65,48569
2021-06-15,17.1014,17.43,16.2,16.65,53706
2021-06-16,16.38,17.44,16.9,17.3,1826
2021-06-17,19.5146,20.55,18.84,19.8,76907
2021-06-18,21.339,21.65,19.25,19.5,138393
2021-06-21,19.9159,22.25,19.6,21.45,93036
2021-06-22,18.8265,20.35,18.7,20.1,79059
2021-06-23,18.4413,18.95,18.25,18.8,51145
2021-06-24,18.167,18.4,17.9,18.37,44075
2021-06-25,17.7017,18.3,17.65,18.15,39212
2021-06-28,17.7213,18.05,17.5,17.7,47228
2021-06-29,18.1278,18.2,17.55,17.75,43414
2021-06-30,17.9033,18.41,17.75,18.05,57481
2021-07-01,17.4735,18,17.44,17.85,46292
2021-07-02,17.4706,17.66,16.85,17.55,69035
2021-07-05,17.4706,17.66,16.85,17.55,69035
2021-07-06,17.9987,18.7,17.19,17.45,80503
2021-07-07,18.0485,18.8,17.7,18.16,60062
2021-07-08,19.545,20.5,17.9,17.95,137351
2021-07-09,17.7962,20.1,17.7,19.75,89044
2021-07-12,17.3713,18.4,17.25,17.85,50291
2021-07-13,17.7342,17.9,16.95,17.3,63284
2021-07-14,17.047,18.05,16.91,17.75,67782
2021-07-15,17.51,18.25,17.15,17.16,78842
2021-07-16,18.6228,18.76,16.8,17.65,69103
2021-07-19,22.738,24.76,18.35,18.55,127897
2021-07-20,19.9561,22.85,19.75,21.95,67141
2021-07-21,18.9,20,18.5,19.95,1480
2021-07-22,20.5665,20.85,19.9,20.1,71293
2021-07-23,20.3675,20.5,19.95,20.2,56391
2021-07-26,20.1497,21.45,20,20.4,53168
2021-07-27,20.7147,21.9,20.05,20.15,97232
2021-07-28,20.1089,21.25,19.78,21.08,72663
2021-07-29,19.7092,20.7,19.55,20.4,49699
2021-07-30,20.274,21.12,19.78,20.1,66005
2021-08-02,21.1496,21.3,19.55,20.45,68487
2021-08-03,19.8525,21.45,19.8,21.1,75337
2021-08-04,19.8494,20.46,19.6,20,44343
2021-08-05,19.3129,19.95,19.25,19.9,35054
2021-08-06,18.7024,19.5,18.65,19.4,51937
2021-08-09,18.4231,19.35,18.25,18.8,51898
2021-08-10,17.9776,18.6,17.8,18.4,46723
2021-08-11,17.4443,18.3,17.35,18.05,53591
2021-08-12,17.0028,17.8,16.78,17.65,44038
2021-08-13,16.631,17.05,16.5,16.88,40415
2021-08-16,16.504,17.95,16.45,16.65,47470
2021-08-17,17.5787,19.35,16.5,16.65,65478
2021-08-18,18.58,18.4,17.35,18,641
2021-08-19,22.346,23.2,21.3,21.65,172206
2021-08-20,20.5273,23.1,20.35,22.2,102609
2021-08-23,19.8468,20.6,19.45,20.6,69770
2021-08-24,19.7306,19.9,19.5,19.7,43652
2021-08-25,19.2328,19.9,19.15,19.65,41152
2021-08-26,20.1229,20.45,19.25,19.3,92258
2021-08-27,18.9529,20.4,18.8,20.15,65205
2021-08-30,18.746,19.2,18.65,19.1,49953
2021-08-31,18.6212,19.1,18.43,18.7,48396
2021-09-01,18.0805,18.76,17.9,18.5,54995
2021-09-02,17.9632,18.45,17.75,18.1,49582
2021-09-03,18.3528,18.65,17.85,18.05,63461
2021-09-06,18.3528,18.65,17.85,18.05,63461
2021-09-07,18.8314,19.3,17.9,18.3,68703
2021-09-08,18.7658,20.15,18.7,18.9,80284
2021-09-09,19.3716,20.1,18.33,19.1,85178
2021-09-10,20.6249,20.71,18.1,19.5,92672
2021-09-13,19.298,20.8,19.05,20.4,77782
2021-09-14,19.715,20.4,18.65,19.3,61996
2021-09-15,19.79,19.83,18.95,19.5,1049
2021-09-16,20.5556,21.41,20.34,20.8,68493
2021-09-17,21.9377,22.35,20.39,20.69,103019
2021-09-20,24.4629,26.75,21.95,22.35,277198
2021-09-21,23.4294,25.03,23.1,24.7,141551
2021-09-22,22.0994,24.48,21.64,23.9,116237
2021-09-23,20.5996,22.05,20.45,21.96,100649
2021-09-24,19.8182,21.36,19.75,20.6,81934
2021-09-27,20.1083,20.4,19.3,19.75,66311
2021-09-28,22.5173,23.15,20,20.35,193661
2021-09-29,22.9912,23.16,21.7,22.8,100079
2021-09-30,22.8678,23.45,21.63,22.7,108195
2021-10-01,21.994,24.05,21.3,23,111756
2021-10-04,22.681,23.61,21.25,21.65,108049
2021-10-05,21.7541,23.55,21.1,22.75,84144
2021-10-06,21.2171,23.55,21.15,21.6,109563
2021-10-07,20.1013,21.31,20,21.3,64986
2021-10-08,19.7169,20.37,19.38,20.15,68070
2021-10-11,20.1505,20.6,19,19.9,65379
2021-10-12,19.7169,20.8,19.43,20.2,63005
2021-10-13,19.1506,20.2,19.1,20.1,66685
2021-10-14,17.6014,19.2,17.55,19.15,63072
2021-10-15,17.1727,17.77,16.75,17.66,48802
2021-10-18,16.618,17.81,16.55,17.05,54049
2021-10-19,15.9647,16.9,15.9,16.8,42920
2021-10-20,15.35,16.15,15.75,16,806
2021-10-21,18.6977,19.7,18.65,19.35,55512
2021-10-22,19.1016,19.6,18.55,18.95,67017
2021-10-25,18.5505,19.45,18.5,19.25,48505
2021-10-26,18.9246,19.4,18.25,18.6,60973
2021-10-27,19.3496,19.5,18.4,18.95,77325
2021-10-28,18.6503,19.35,18.6,19.3,52071
2021-10-29,18.7793,19.55,18.65,18.95,60183
2021-11-01,18.3999,19.26,18.35,18.75,49120
2021-11-02,17.8505,18.66,17.81,18.45,44989
2021-11-03,17.1078,18.15,17,17.9,61910
2021-11-04,17.4041,17.8,16.83,17.22,71710
2021-11-05,18.4401,18.55,17,17.35,98145
2021-11-08,18.4945,18.95,17.95,18.45,72750
2021-11-09,18.9001,19.6,18.4,18.4,91121
2021-11-10,19.5268,20.3,18.45,18.95,111727
2021-11-11,18.7588,19.7,18.35,19.65,61531
2021-11-12,17.4182,18.7,17.4,18.65,61218
2021-11-15,17.0011,17.88,16.93,17.4,55471
2021-11-16,16.7991,17.38,16.15,17,55986
2021-11-17,16.34,16.65,16.28,16.58,1069
2021-11-18,20.4995,20.75,20,20.3,54220
2021-11-19,20.7994,21.1,20.2,20.5,71615
2021-11-22,21.1529,21.26,20.15,20.7,75267
2021-11-23,20.563,21.6,20.5,21,88428
2021-11-24,20.348,21.6,20.15,20.7,83056
2021-11-25,20.348,21.6,20.15,20.7,83056
2021-11-26,26.5412,27,20.05,20.25,209642
2021-11-29,22.2041,25.8,21.4,25.75,157368
2021-11-30,25.6865,25.8,22.01,22.45,176445
2021-12-01,27.8304,27.95,22.59,25.1,151902
2021-12-02,25.9392,27.26,25.05,26.7,142393
2021-12-03,28.7301,31.5,25.35,25.8,197275
2021-12-06,25.8521,28.85,25.7,28.7,110957
2021-12-07,22.5437,25.85,22.15,25.85,107044
2021-12-08,20.8267,23.1,20.65,22.4,73425
2021-12-09,21.5672,22.25,20.45,20.85,82118
2021-12-10,19.7975,21.85,19.75,21.6,74292
2021-12-13,20.5841,21.25,19.35,19.9,76694
2021-12-14,21.2857,22.6,20.09,20.5,83083
2021-12-15,19.0758,22.55,19,21.55,85466
2021-12-16,20.4217,21.25,18.35,19.2,103788
2021-12-17,21.0691,22.46,20,20.2,90415
2021-12-20,22.8089,25.75,21,21.05,96952
2021-12-21,21.0726,22.65,21,22.65,50833
2021-12-22,20.83,21.75,20.7,21.2,788
2021-12-23,21.6518,21.95,21.3,21.8,47713
2021-12-24,21.6518,21.95,21.3,21.8,47713
2021-12-27,21.0053,21.9,20.9,21.7,49747
2021-12-28,20.5305,21.28,20.45,21.05,56008
2021-12-29,20.0072,20.7,19.75,20.5,48717
2021-12-30,19.9439,20.15,19.4,19.95,43396
2021-12-31,19.6745,20.2,19.5,19.75,34718
2022-01-03,18.8578,19.81,18.75,19.6,59439
2022-01-04,18.8692,19.65,18.55,19,62257
2022-01-05,20.7745,21.1,18.62,19,93991
2022-01-06,20.8496,21.8,20.22,20.95,86114
2022-01-07,20.398,21.5,20.2,20.85,76132
2022-01-10,19.9034,23.05,19.8,20.55,118519
2022-01-11,18.954,20.85,18.9,20.05,90332
2022-01-12,18.5814,19.2,18.15,19,77264
2022-01-13,20.4167,20.63,18.25,18.7,69670
2022-01-14,19.667,21.6,19.57,20.5,83748
2022-01-17,19.667,21.6,19.57,20.5,83748
2022-01-18,22.6197,22.9,19.45,19.7,79852
2022-01-19,22.79,23.5,21.7,22.45,1254
2022-01-20,24.9658,25.88,22.4,24,105911
2022-01-21,27.3086,27.6,24.9,25.5,193937
2022-01-24,28.0683,33.1,26.15,27.25,273438
2022-01-25,28.1645,31.15,27.21,28.05,158705
2022-01-26,28.633,29.45,25.45,29.2,149605
2022-01-27,28.8263,30.7,26.45,28.4,129073
2022-01-28,26.8734,30.1,26.55,28,103709
2022-01-31,24.8523,27.94,24.75,26.95,95953
2022-02-01,22.7458,25.15,22.6,24.85,89917
2022-02-02,22.0259,23.35,21.95,22.8,91194
2022-02-03,25.7306,25.85,23.03,23.05,130295
2022-02-04,24.2613,26.1,23.32,24.1,109005
2022-02-07,23.6521,24.7,22.85,24.3,65476
2022-02-08,22.3116,23.91,22.2,23.45,63222
2022-02-09,21.1561,22.38,21.1,22.35,62667
2022-02-10,24.2186,24.95,21.25,21.35,103476
2022-02-11,27.814,29.7,23.7,24.2,119507
2022-02-14,28.3374,30.82,27.2,27.4,88311
2022-02-15,25.3833,28.8,25.22,28.25,57746
2022-02-16,26.37,26.3,24.65,25.8,1050
2022-02-17,27.5683,27.8,24.28,24.55,113092
2022-02-18,28.1482,28.85,26.25,27.6,94572
2022-02-21,28.1482,28.85,26.25,27.6,94572
2022-02-22,27.9601,30.3,26.75,28.35,128716
2022-02-23,29.6693,29.82,26.68,27.82,95757
2022-02-24,28.5487,34.05,28.44,29.8,144479
2022-02-25,27.2572,30.44,26.82,28.79,96073
2022-02-28,28.6169,31.1,28.04,29.5,112778
2022-03-01,32.1241,32.61,28.13,28.7,96493
2022-03-02,29.6145,32.85,29.35,31.75,77855
2022-03-03,29.9057,30.9,28.8,29.92,67818
2022-03-04,31.5274,33.2,29.7,29.75,93301
2022-03-07,34.8105,34.94,31.4,32.85,80006
2022-03-08,33.9186,36.5,32.04,34.8,96036
2022-03-09,32.1193,34.35,31.05,34.2,57709
2022-03-10,30.4155,33.43,30.15,31.8,59850
2022-03-11,31.0024,31.1,28.45,30.4,63115
2022-03-14,31.8036,32.9,29.59,30.5,42081
2022-03-15,32.28,33.4,31.2,31.62,3276
2022-03-16,27.5411,30.65,27.34,30.2,86547
2022-03-17,27.1143,28.1,26.68,27.3,59259
2022-03-18,25.6406,27.95,25.5,27.5,64759
2022-03-21,25.482,26.45,24.78,25.7,63760
2022-03-22,24.9989,25.95,24.7,25.4,49927
2022-03-23,24.8925,25.8,24.8,25,61675
2022-03-24,24.2654,25.2,24.05,25.15,52043
2022-03-25,23.4552,24.71,23.4,24.25,64297
2022-03-28,22.9946,24.8,22.9,23.55,64645
2022-03-29,21.7532,23.15,21.55,23.04,66452
2022-03-30,22.07,22.85,21.54,21.85,51779
2022-03-31,23.469,23.6,21.75,22,63127
2022-04-01,22.3324,23.5,22.25,23.15,57647
2022-04-04,20.9619,22.6,20.9,22.5,44490
2022-04-05,23.2559,23.31,20.93,21.1,66447
2022-04-06,23.7022,25.6,22.75,22.8,86195
2022-04-07,22.9769,24.45,22.64,24,62995
2022-04-08,22.8475,23.7,22,23.1,49983
2022-04-11,24.7042,24.86,22.66,22.75,63565
2022-04-12,25.0641,25.55,23.3,24.75,68451
2022-04-13,22.6858,25,22.5,24.9,58561
2022-04-14,23.4211,23.65,21.95,22.9,58305
2022-04-15,23.4211,23.65,21.95,22.9,58305
2022-04-18,22.9518,24.36,22.5,23.5,38827
2022-04-19,21.1489,23.15,20.7,22.65,45077
2022-04-20,20.3,22.1,20.1,21.8,888
2022-04-21,24.6907,25.18,22.46,22.95,101292
2022-04-22,27.9879,28.55,24.45,24.79,140718
2022-04-25,27.2576,29.65,27.03,28.05,141376
2022-04-26,30.3018,31.2,26.83,27.1,111030
2022-04-27,30.8249,31,28.95,30.95,110833
2022-04-28,29.2407,30.1,27.7,29.85,102318
2022-04-29,31.6487,31.8,28.6,29.5,103218
2022-05-02,30.9477,33.45,30.7,31.2,109600
2022-05-03,28.8864,31.35,28.55,30.6,93610
2022-05-04,25.762,28.95,25.6,28.8,99375
2022-05-05,31.3271,32.1,25.95,26.05,128130
2022-05-06,30.8118,33.88,30.5,31.05,126217
2022-05-09,33.8168,34.29,31.1,31.15,95308
2022-05-10,32.254,34.9,31.64,34.05,75508
2022-05-11,32.1627,33.75,30.4,32.35,93573
2022-05-12,31.2544,33.48,31,31.5,79455
2022-05-13,28.8191,31.6,28.75,31.6,55506
2022-05-16,27.5856,29.55,27.35,28.8,50386
2022-05-17,26.5988,27.75,25.75,27.6,44150
2022-05-18,27.68,27.2,26.3,26.7,1037
2022-05-19,29.286,32.95,29.07,31.55,131085
2022-05-20,29.4224,31.7,28.05,29.15,112601
2022-05-23,29.0797,29.95,28.5,29.35,66666
2022-05-24,29.1855,30.55,28.94,29.15,80012
2022-05-25,28.4859,30,28.15,29.15,62677
2022-05-26,28.0636,28.65,27.75,28.5,59970
2022-05-27,26.8678,28.4,26.75,28.25,57903
2022-05-30,26.8678,28.4,26.75,28.25,57903
2022-05-31,26.4123,28.25,26.2,26.7,84418
2022-06-01,26.1937,27.86,25.75,26.45,80550
2022-06-02,25.6001,26.55,25.1,26.3,56755
2022-06-03,25.9627,26.7,25.43,25.5,59826
2022-06-06,25.5854,26.16,25.15,26,51072
2022-06-07,24.6805,26.45,24.64,25.6,54457
2022-06-08,24.6993,25.4,24.5,24.85,50672
2022-06-09,26.4245,26.51,24.39,24.75,58157
2022-06-10,28.2892,29.35,26.15,26.35,83288
2022-06-13,33.4687,33.95,28.35,28.35,80880
2022-06-14,32.5815,33.55,32,33.3,50473
2022-06-15,31,33.1,32.2,32.9,1165
2022-06-16,31.9206,32.75,29.15,29.7,106721
2022-06-17,30.902,32.25,30.55,32,72685
2022-06-20,30.902,32.25,30.55,32,72685
2022-06-21,30.3228,32.1,29.15,30.75,85218
2022-06-22,29.0105,31.4,28.9,30.1,79027
2022-06-23,29.0073,29.8,28.65,29.15,69206
2022-06-24,28.4774,29.2,28,29.1,61856
2022-06-27,27.4118,28.81,27.35,28.29,58672
2022-06-28,28.3331,28.6,26.87,27.45,64627
2022-06-29,28.3335,29.15,28,28.55,51211
2022-06-30,28.5623,29.95,28,28.1,80183
2022-07-01,27.689,29.65,27.55,28.8,74239
2022-07-04,27.689,29.65,27.55,28.8,74239
2022-07-05,27.7261,29.75,27.5,27.8,83942
2022-07-06,27.1987,28.4,26.95,27.82,53871
2022-07-07,26.85,27.55,26.4,27.2,54048
2022-07-08,26.049,27.3,25.79,26.85,65652
2022-07-11,27.186,27.27,26,26,52178
2022-07-12,27.3879,27.86,26.32,27.1,54168
2022-07-13,26.8636,28.8,26.5,27.4,71572
2022-07-14,26.8663,28.65,26.83,27.25,65513
2022-07-15,25.2066,27.3,25.1,26.9,52685
2022-07-18,25.7016,26.13,24.77,25.2,47971
2022-07-19,24.83,25.65,24.33,25.55,42655
2022-07-20,24.37,24.85,24,24.7,1373
2022-07-21,25.7437,26.75,25.69,26.45,65049
2022-07-22,25.5044,26.4,25.4,25.95,73257
2022-07-25,25.2141,25.95,25,25.6,64046
2022-07-26,25.9513,26.35,25.3,25.45,72688
2022-07-27,25.0001,25.71,24.45,25.7,67265
2022-07-28,23.667,25.15,23.45,25.05,78766
2022-07-29,23.4158,23.9,23.3,23.45,66572
2022-08-01,24.2144,24.4,23.35,23.35,67661
2022-08-02,24.6115,25.25,23.65,24.2,81131
2022-08-03,23.1634,24.78,23,24.55,59696
2022-08-04,23.2001,24,23.1,23.25,58342
2022-08-05,22.4476,24,22.35,23.2,67326
2022-08-08,22.6589,23.15,21.85,22.55,64163
2022-08-09,22.989,23.3,22.55,22.6,55179
2022-08-10,21.3507,23.1,21.2,22.9,72824
2022-08-11,21.4995,22.17,21.1,21.45,61670
2022-08-12,21.1867,21.65,20.55,21.4,49445
2022-08-15,20.426,21.63,20.35,21.35,45409
2022-08-16,20.0006,20.8,19.95,20.55,42013
2022-08-17,20.11,20.75,19.8,20,1261
2022-08-18,22.9999,23.65,22.9,23.33,45777
2022-08-19,24.1028,24.6,23,23.05,75089
2022-08-22,25.8208,25.91,24.25,24.25,84791
2022-08-23,25.3302,26.1,24.88,25.65,67341
2022-08-24,24.3501,25.7,24.2,25.4,59387
2022-08-25,23.5977,24.45,23.45,24.2,62870
2022-08-26,26.1802,26.31,23.45,23.7,101320
2022-08-29,26.0278,27.15,25.7,26.45,90625
2022-08-30,26.4608,27,25.35,26.15,96396
2022-08-31,25.7939,26.48,25.41,26.3,76578
2022-09-01,25.6212,27.2,25.5,25.9,84942
2022-09-02,25.9363,26.45,24.25,25.7,113365
2022-09-05,25.9363,26.45,24.25,25.7,113365
2022-09-06,26.7579,27,24.9,25.65,98116
2022-09-07,24.8966,27.2,24.8,26.7,71958
2022-09-08,24.3161,25.71,24.2,24.95,59940
2022-09-09,23.9496,24.33,23.55,24.25,48104
2022-09-12,23.9193,24.31,23.1,23.75,61955
2022-09-13,26.745,27.2,23.41,23.8,127789
2022-09-14,26.4161,27.11,26,26.7,84334
2022-09-15,26.3637,26.7,25.4,26.1,61912
2022-09-16,26.2206,28.3,26.15,26.65,72828
2022-09-19,25.7761,27.3,25.5,26.25,47963
2022-09-20,26.9999,27.66,25.48,25.7,43971
2022-09-21,26.65,27.7,26.8,27.1,1358
2022-09-22,28.0956,28.75,27.5,28.4,85226
2022-09-23,29.8592,31.21,27.8,27.8,148063
2022-09-26,30.9247,31.2,29.25,30.1,120885
2022-09-27,31.383,32.2,29.75,30.85,96737
2022-09-28,29.8919,32.71,29.5,31.05,100794
2022-09-29,30.9432,32.3,29.69,29.85,103389
2022-09-30,31.516,31.6,29.83,30.95,94323
2022-10-03,29.9893,32.2,29.35,31.65,76265
2022-10-04,28.7999,30.2,28.5,29.9,76948
2022-10-05,28.9643,30.05,28.6,28.8,70526
2022-10-06,29.9193,30.06,28.15,28.89,67061
2022-10-07,31.1984,31.7,29.55,30,73041
2022-10-10,32.1078,33.11,31.3,31.6,75376
2022-10-11,32.754,33.24,31.5,32,66078
2022-10-12,32.1735,32.76,31.8,32.45,58769
2022-10-13,31.0521,33.27,30.75,32.1,105822
2022-10-14,31.9297,32.7,30.15,30.8,70563
2022-10-17,31.1798,32.05,30.25,32,52016
2022-10-18,30.8564,31.65,30.5,31.05,45967
2022-10-19,31.77,31.6,30.5,30.7,1216
2022-10-20,29.9629,30.89,29.4,30.45,86799
2022-10-21,29.9854,30.36,29.25,30.05,78382
2022-10-24,29.3523,30.35,29.25,29.65,61761
2022-10-25,28.1854,29.7,28.1,29.55,68244
2022-10-26,27.4876,28.9,27.35,28.45,71749
2022-10-27,26.9184,27.91,26.75,27.45,66106
2022-10-28,26.2602,27.65,26,27.4,62866
2022-10-31,25.8753,26.75,25.75,26.15,57612
2022-11-01,25.634,26.15,25.51,25.92,58261
2022-11-02,26.4475,26.7,25.43,25.8,86942
2022-11-03,25.6701,27.28,25.55,26.45,67712
2022-11-04,25.5286,26.3,24.65,25.75,83636
2022-11-07,25.1559,26,24.9,26,49982
2022-11-08,26.1017,26.41,24.9,25.15,61324
2022-11-09,26.857,27.15,26,26.15,61955
2022-11-10,24.6297,26.95,24.23,26.85,71800
2022-11-11,23.95,25.21,23.83,24.75,49161
2022-11-14,24.237,24.4,23.27,24.05,58704
2022-11-15,24.584,26.05,23.38,24.05,59256
2022-11-16,24.93,25.6,23.85,24.7,1113
2022-11-17,24.7666,25.75,24.7,25.15,51937
2022-11-18,24.515,25.1,24.45,24.75,41941
2022-11-21,23.8139,24.8,23.75,24.45,41498
2022-11-22,22.9505,23.95,22.9,23.83,40173
2022-11-23,22.4026,23.15,22.35,22.95,50277
2022-11-24,22.4026,23.15,22.35,22.95,50277
2022-11-25,22.4869,22.8,22.35,22.5,25075
2022-11-28,23.4033,23.65,22.55,22.6,53033
2022-11-29,23.0397,23.6,22.95,23.48,49963
2022-11-30,22.122,23.55,21.9,23.1,73046
2022-12-01,21.5747,22.61,21.55,22.05,62721
2022-12-02,21.2041,22.45,21.05,21.65,71547
2022-12-05,21.6851,22.2,21.1,21.3,72948
2022-12-06,22.4502,22.73,21.25,21.67,60342
2022-12-07,22.8621,23.2,22.3,22.48,58508
2022-12-08,22.3978,23.16,22.23,22.9,41757
2022-12-09,23.1016,23.25,22.15,22.46,55327
2022-12-12,23.1023,23.4,22.8,23.2,59629
2022-12-13,21.6885,23.46,21.2,23.17,79130
2022-12-14,20.6262,22.05,20.45,21.8,81994
2022-12-15,22.3075,23.15,20.5,20.57,83910
2022-12-16,22.4507,23.25,21.93,22.45,66896
2022-12-19,22.147,22.63,21.45,22.6,47064
2022-12-20,21.4848,23.1,21.25,22.25,44392
2022-12-21,20.25,21.5,20.55,21.5,1397
2022-12-22,24.2555,25.4,22.75,22.95,110071
2022-12-23,23.6302,24.5,23.35,24.35,57027
2022-12-26,23.6302,24.5,23.35,24.35,57027
2022-12-27,23.4524,24.1,23.2,23.6,49877
2022-12-28,23.5481,23.65,22.85,23.45,48607
2022-12-29,23.2091,23.6,22.85,23.55,35656
2022-12-30,23.0981,23.71,23.05,23.15,45693
2023-01-02,23.0981,23.71,23.05,23.15,45693
2023-01-03,23.0514,23.95,22.6,23,70338
2023-01-04,22.401,23.3,22.38,23.3,63178
2023-01-05,22.6516,23.2,22.32,22.6,65722
